,ICLN_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2012-03-21,7.233676433563232,15.130000114440918,26.93000030517578,16.229999542236328,66.71,6.74,0.39,7.39587285041809,8.40020358324051,43.81453535796127,-473.7895331290099,-329.4941170578827,-373.7895331290099,-360.61409856767835,17.678769737683055,-0.043839614133416305,-0.0350739271635757,-2.507823573320511,-2728700.0,24.812539814814453
2012-03-22,7.187160015106201,15.569999694824219,27.510000228881836,16.829999923706055,75.81,10.76,0.0,7.402385492324829,8.374545421600342,41.86058928636084,-576.3026963406805,-363.1027469353189,-476.30269634068054,-401.8796584907327,17.913187691889835,-0.05061650544248408,-0.03818244281935738,-3.134750546983378,-2760400.0,19.434460730560872
2012-03-23,7.2646894454956055,14.819999694824219,28.170000076293945,16.56999969482422,74.64,14.0,0.0,7.405021524429321,8.351028323173523,46.16950265694834,-557.3930721350217,-399.44073030888256,-457.3930721350217,-435.8284338682368,17.461323762346034,-0.049164525491829814,-0.04037885935385187,-1.1603338572722,-2744400.0,26.473755301735245
2012-03-26,7.2646894454956055,14.260000228881836,27.889999389648438,15.920000076293945,135.98,11.52,0.0,7.405951862335205,8.3271754693985,46.169502656948325,-571.3268690201725,-435.3496571747534,-471.3268690201725,-468.340879165291,16.72247478949467,-0.04746665486961543,-0.04179641845700458,1.9586430318699222,-2744400.0,31.938193472516453
2012-03-27,7.2801971435546875,15.59000015258789,27.530000686645508,17.020000457763672,84.91,17.15,0.0,7.41153413772583,8.304370131492615,47.07935800345467,-667.5888319177822,-467.64630135261746,-567.5888319177822,-498.76959102432494,15.970960749858149,-0.04435840248715994,-0.042308815263035655,2.1762908559806116,-2717000.0,40.154909102141865
2012-03-28,7.125133514404297,15.470000267028809,28.030000686645508,17.280000686645508,80.81,6.63,0.0,7.411999359130859,8.28075216770172,39.829971630072066,-606.2158018839808,-494.0514348211979,-506.2158018839809,-515.0438342739781,16.48614173132173,-0.05378740135065563,-0.04460453248055965,-1.182778774896931,-2761300.0,33.016673607211025
2012-03-29,7.101872444152832,15.479999542236328,28.940000534057617,17.270000457763672,99.07,10.84,0.32,7.408587942123413,8.254966011047363,38.863222138486705,-489.62554931640625,-500.541162112564,-389.62554931640625,-487.81006103938927,17.376784557447248,-0.06241741573555615,-0.04816710913155895,-2.6567888001464035,-2789400.0,29.07768804866962
2012-03-30,7.055355072021484,15.5,29.0,17.190000534057617,131.3,20.68,0.0,7.405331592559815,8.231372232437133,36.93265610724467,-498.9290237426758,-478.14800676479587,-398.9290237426758,-431.59012498102055,18.203810038849518,-0.07217830095659039,-0.05296934749656524,-1.7278740216889799,-2805400.0,28.41878944321865
2012-04-02,7.086366176605225,15.640000343322754,28.459999084472656,16.700000762939453,71.2,11.68,0.0,7.403315715789795,8.208157341480256,39.10444783545842,-492.72680282592773,-437.7202148829153,-392.72680282592773,-393.76045862833615,19.142685606249948,-0.07652935310363684,-0.057681348617979564,-3.3826755309123713,-2787600.0,29.664959841696753
2012-04-03,7.032095909118652,15.65999984741211,27.950000762939453,16.81999969482422,117.31,76.99,0.0,7.40067964553833,8.184036877155304,36.72124791729544,-457.8006197146954,-402.83424412348523,-357.8006197146954,-383.15214876109917,20.22719503557423,-0.08339541982058041,-0.06282416285849973,-3.201699647617706,-2815700.0,29.37128956229276
2012-04-04,6.861527919769287,16.440000534057617,28.729999542236328,17.950000762939453,78.88,6.68,0.78,7.395872755050659,8.160033559799194,30.441758834648812,-353.74624490851005,-370.55683217971523,-253.74624490851002,-334.7578891497106,22.003610428651516,-0.10143100491932522,-0.07054553127066483,-6.050924058532081,-2835500.0,23.408426323821487
2012-04-05,6.892540454864502,16.700000762939453,28.030000686645508,17.959999084472656,58.01,5.44,0.0,7.389360113143921,8.135004518032074,32.69535622045933,-349.66564941436883,-334.9936253077779,-249.66564941436886,-287.0708380125243,23.31580983567655,-0.11193160577348937,-0.07882274617122974,-6.124600233956167,-2809800.0,27.766346664784813
2012-04-09,6.822761535644531,18.809999465942383,29.84000015258789,20.18000030517578,87.04,24.05,0.7,7.381917114257813,8.109626581668854,30.31543187852943,-364.8940693400444,-292.6435716832918,-264.8940693400444,-256.10198788764063,24.78043104402451,-0.12444940791012815,-0.08794807851900942,-7.074978977456192,-2830300.0,29.265801231961508
2012-04-10,6.745230197906494,20.389999389648438,31.6200008392334,21.59000015258789,78.05,221.99,0.0,7.3682716274261475,8.084238238334656,27.886533569333878,-346.7654535028592,-265.6492944397517,-246.76545350285917,-253.77505741909033,26.343673668987094,-0.1390234119346303,-0.0981631452021336,-7.936494816805261,-2847200.0,30.14394865101981
2012-04-11,6.877030849456787,20.020000457763672,30.690000534057617,21.299999237060547,167.23,19.66,0.38,7.36036337852478,8.06067836046219,37.111073543957545,-332.85329630927805,-252.68266167470804,-232.85329630927802,-248.17093971739337,26.688066940575663,-0.13834346667990438,-0.10619920949768775,-4.93035024972448,-2818700.0,38.484955714865364
2012-04-12,6.861527919769287,17.200000762939453,29.40999984741211,19.34000015258789,43.06,16.15,0.63,7.353695707321167,8.036588273048402,36.5193319826433,-334.8666650978508,-246.70260070215969,-234.86666509785078,-238.1618049699955,27.007860692765046,-0.13747088325962142,-0.11245354425007449,-4.530747814887803,-2838800.0,46.11999906817022
2012-04-13,6.752981662750244,19.549999237060547,29.610000610351562,21.440000534057617,63.72,6.97,0.0,7.342221050262451,8.011163237094879,32.59983998342473,-348.9635906728115,-241.74242068245613,-248.96359067281148,-238.89451735997963,27.84166972668412,-0.143879576202405,-0.1187387506405406,-7.043766792572814,-2873300.0,38.954144962968016
2012-04-16,6.776242733001709,19.549999237060547,29.780000686645508,22.56999969482422,78.95,10.91,0.0,7.330281209945679,7.984760489463806,34.22891648010388,-345.9426705127427,-240.10465480814764,-245.94267051274272,-243.25764209446788,28.655180389780487,-0.14540539468506797,-0.12407207944944607,-6.723573198256294,-2845300.0,33.74857641093729
2012-04-17,6.877030849456787,18.459999084472656,28.739999771118164,20.6299991607666,82.11,23.95,0.47,7.317100858688354,7.958031752109528,40.894977115779824,-352.53086345130686,-243.76595588891132,-252.53086345130686,-249.14570821228656,28.378109835772232,-0.13690371731540996,-0.12663840702263884,-5.5378485794829295,-2832900.0,30.52492245331086
2012-04-18,6.81500768661499,18.639999389648438,28.360000610351562,21.260000228881836,90.56,87.59,1.1,7.302524976730346,7.930502471923828,38.321023998943474,-478.57005227694714,-261.583737462362,-378.57005227694714,-292.3478620803318,28.12083003562171,-0.1336304193486093,-0.12803680948783294,-4.3525616349834095,-2868200.0,31.552892774070212
2012-04-19,6.745230197906494,18.360000610351562,28.309999465942383,20.989999771118164,89.96,71.88,0.0,7.284847812652588,7.903227894306183,35.60584730513866,-490.7694987563302,-294.0390139291597,-390.7694987563302,-340.62347149486095,28.371890257290016,-0.13510931127331904,-0.12945130984493017,-5.021805855439876,-2870000.0,34.358611263142755
2012-04-20,6.768488883972168,17.440000534057617,27.100000381469727,20.170000076293945,35.44,6.65,0.78,7.265620021820069,7.877201354503631,37.20302860046337,-486.02282591348416,-339.3640419635931,-386.02282591348416,-385.1207923155867,28.3359432468546,-0.13287288627150406,-0.13013562513024496,-4.065935521613994,-2863500.0,37.69941851292888
2012-04-23,6.551400184631348,18.969999313354492,26.90999984741211,21.309999465942383,61.67,289.11,0.0,7.236313095092774,7.849787576198578,29.778795036954474,-337.4806633118777,-354.6117532681148,-237.48066331187772,-338.0909959938969,29.636292137140686,-0.14692409755628422,-0.1334933196154528,-7.549228739265579,-2882900.0,31.48017617472925
2012-04-24,6.559153079986572,18.100000381469727,26.110000610351562,21.030000686645508,199.47,42.23,0.0,7.2108828067779545,7.82346884727478,30.313645608381474,-431.0629823639671,-347.1335373908642,-331.0629823639671,-318.18882386310923,30.843758963834908,-0.15564006804956954,-0.13792266930227615,-6.725488890428899,-2873900.0,36.907229899600445
2012-04-25,6.628931999206543,16.81999969482422,25.68000030517578,18.469999313354492,87.5,6.38,0.37,7.187778396606445,7.799649314880371,35.10461092632598,-418.3759105419122,-317.30655730986376,-318.3759105419122,-295.6398520725852,31.52238902854908,-0.15512873436095376,-0.14136388231401167,-3.389856068246755,-2866400.0,41.41709033995979
2012-04-26,6.582414150238037,16.239999771118164,24.6200008392334,17.829999923706055,89.07,45.75,0.3,7.166689863204956,7.776804382801056,33.45342514286608,-432.8863131831355,-313.7568037662329,-332.8863131831355,-327.44173536300445,32.40791395757328,-0.15667109353276398,-0.14442532455776214,-4.499448449484101,-2883800.0,32.754636117978706
2012-04-27,6.652191638946533,16.31999969482422,24.34000015258789,17.520000457763672,177.79,27.06,0.79,7.1468418598175045,7.75344066619873,38.15272080124779,-419.9645551020696,-315.60794901487606,-319.96455510206965,-323.7422596090386,32.77716560862414,-0.15052777363042402,-0.1456458143722945,-2.5000125800510586,-2876800.0,37.425563792868054
2012-04-30,6.6134257316589355,17.149999618530273,25.149999618530273,18.770000457763672,111.81,45.16,0.66,7.124667911529541,7.730675342082978,36.60611374162135,-427.1434273291289,-325.9495867256068,-327.1434273291289,-326.6647652047775,33.32205919583798,-0.14709165208167096,-0.14593498191416981,-1.9540395565516233,-2882400.0,39.262566606448054
2012-05-01,6.698710918426514,16.600000381469727,25.1200008392334,18.65999984741211,91.67,49.79,0.0,7.102338905334473,7.707883763313293,42.16109819261743,-411.349873108325,-323.2976588867744,-311.349873108325,-319.48595184650736,33.10177996303558,-0.13591989919356262,-0.14393196537004838,-2.592978495135856,-2873300.0,33.570770972894984
2012-05-02,6.59016752243042,16.8799991607666,25.030000686645508,18.40999984741211,125.35,6.45,0.38,7.076288366317749,7.685718910694122,37.6404123498533,-431.45050341645015,-323.1551061119729,-331.45050341645015,-323.3146012846342,33.03881908311111,-0.13427688907073243,-0.14200095011018518,-3.9548100730892544,-2891300.0,24.303166100956393
2012-05-03,6.427350997924805,17.559999465942383,27.459999084472656,19.190000534057617,81.3,21.89,0.0,7.048687229156494,7.66157053232193,32.08327790139873,-383.4846986534111,-317.18741495240096,-283.4846986534111,-308.76169172606154,33.65960551755212,-0.14444762225049335,-0.1424902845382468,-4.8220279735340155,-2912300.0,26.109491463485647
2012-05-04,6.404090404510498,19.15999984741211,29.790000915527344,21.100000381469727,87.03,26.88,0.0,7.024032220840454,7.636513624191284,31.37070740411937,-354.3534558603283,-307.2797263291416,-254.35345586032835,-289.76288597672936,34.45923281036533,-0.15262556456112808,-0.14451734054282306,-5.492015902540681,-2963000.0,23.6834902693629
2012-05-07,6.349818706512451,18.940000534057617,29.06999969482422,21.059999465942383,164.79,22.19,0.65,6.999997491836548,7.610355408191681,29.71254790977528,-352.88309448326504,-287.3661091228195,-252.88309448326507,-263.57374966566766,35.51573791251415,-0.16162282786917714,-0.14793843800809386,-7.666275671658218,-2977500.0,17.75966322723163
2012-05-08,6.311054229736328,19.049999237060547,29.059999465942383,21.280000686645508,218.27,24.91,0.0,6.975962820053101,7.583248879909515,28.551690141591195,-331.8594614664714,-266.56732430413933,-231.85946146647137,-246.36533727002106,36.723666095986474,-0.16992243313404476,-0.15233523703328405,-7.3947599188838975,-2991000.0,19.875192770096454
2012-05-09,6.233521938323975,20.079999923706055,29.270000457763672,21.979999542236328,159.06,32.12,0.38,6.949447059631348,7.556886425018311,26.335466850210253,-273.0295847002242,-243.06548905078054,-173.02958470022418,-219.257380216653,38.370863694624894,-0.18067344702250043,-0.15800287903112734,-7.586223813997295,-3007600.0,18.58446573613009
2012-05-10,6.272287845611572,18.829999923706055,28.610000610351562,21.329999923706055,72.03,25.56,0.3,6.926807899475097,7.530755517482757,29.290820824643234,-300.9763699872461,-222.52595206821798,-200.97636998724607,-201.95513871798002,39.2405490355784,-0.1839452123421088,-0.16319134569332364,-7.331046070498893,-3002400.0,17.91657586578171
2012-05-11,6.202508449554443,19.889999389648438,28.790000915527344,21.790000915527344,81.38,13.78,0.0,6.902463054656982,7.506086521148681,27.177242298434518,-309.8092106891267,-205.27252468672154,-209.8092106891267,-194.60505512553178,40.30993145957836,-0.189978767051862,-0.16854882996503132,-5.325452960351207,-3032300.0,17.18946612331312
2012-05-14,6.062952518463135,21.8700008392334,30.959999084472656,23.479999542236328,124.65,78.99,0.0,6.875327091217041,7.480908358097077,23.52163068625623,-293.98274607381336,-199.38321203119105,-193.98274607381333,-201.58944225006152,41.85704707885083,-0.20367357772859052,-0.17557377951774317,-7.565009620486752,-3047300.0,12.819626089115205
2012-05-15,5.892384052276611,21.969999313354492,32.130001068115234,23.59000015258789,146.71,98.34,0.48,6.846175298690796,7.455028247833252,19.983586686865028,-257.7211544631971,-194.45517815032386,-157.72115446319708,-187.17103707537854,43.649465545128784,-0.22568866513146357,-0.18559675664048725,-11.111110311858585,-3059300.0,9.322220315472073
2012-05-16,5.760581016540527,22.270000457763672,31.479999542236328,24.170000076293945,117.36,59.0,0.0,6.818884248733521,7.428828644752502,17.760472952343047,-236.83763105695664,-183.8692188411428,-136.83763105695664,-162.84717719798851,45.5503994569604,-0.25087920466387015,-0.19865324624516384,-12.485284501094329,-3071300.0,9.607392876897597
2012-05-17,5.636531352996826,24.489999771118164,32.619998931884766,26.5,93.44,40.89,0.3,6.789112205505371,7.403819572925568,15.960784471348303,-218.36732296292868,-162.55341681146461,-118.36732296292867,-137.64203616102697,47.53481040240304,-0.2776520597407357,-0.2144530089442782,-15.268055117404145,-3077100.0,6.473095256753964
2012-05-18,5.51248025894165,25.100000381469727,33.18000030517578,27.549999237060547,130.74,28.02,0.0,6.755153474807739,7.378529777526856,14.390402035660976,-201.12310472447973,-139.75507764682328,-101.12310472447972,-118.77601958145452,49.58921691938732,-0.3053596310818181,-0.23263433337178618,-16.647128392883914,-3097100.0,6.156451912669915
2012-05-21,5.527987003326416,22.010000228881836,30.010000228881836,24.299999237060547,206.0,11.51,0.67,6.719799137115478,7.357278587818146,15.509489021417918,-207.0353878988579,-121.75333142374542,-107.03538789885789,-108.84193852875494,51.50806597767594,-0.32235095516072754,-0.25057765772957447,-17.476853820930273,-3094600.0,2.2295585775280258
2012-05-22,5.559000015258789,22.479999542236328,29.75,24.520000457763672,129.21,25.44,0.5,6.687391014099121,7.336295626163483,17.82314563308505,-209.42442681786403,-111.15964375242534,-109.42442681786403,-105.86097314706672,52.69192174891084,-0.32951575848537296,-0.26636527788073416,-15.647060619656926,-3033100.0,22.18544798187852
2012-05-23,5.543493270874023,22.329999923706055,30.899999618530273,24.06999969482422,93.86,33.3,0.0,6.651571531295776,7.319573476314544,17.564157624272514,-204.89017494662755,-107.27319163231249,-104.89017494662755,-107.11666322111599,54.04286657280777,-0.3326110482948019,-0.27961443196354774,-13.751508628300401,-3046400.0,23.041157081894035
2012-05-24,5.520233631134033,21.540000915527344,30.1200008392334,24.200000762939453,99.17,15.62,0.0,6.616682415008545,7.3002829313278195,17.16133540349047,-213.26296261113006,-107.39005260890752,-113.26296261113005,-109.19252145854004,54.7253484517449,-0.3331011634433301,-0.2903117782595042,-13.801441228155543,-3050000.0,29.850867685719397
2012-05-25,5.4582085609436035,21.760000228881836,30.190000534057617,23.989999771118164,106.54,13.99,0.41,6.579777498245239,7.282002608776093,16.100897728373553,-225.9825724007513,-110.34036266638611,-125.98257240075132,-114.71190331950247,55.5003025122722,-0.33463700098579174,-0.2991768228047617,-14.041505541794464,-3060300.0,30.675626175395994
